Enquête châtaignier IDF 2022 - Pôle Nord-Ouest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thierry BELOUARD - Tue, 26 Jul 22 09:50:20 +0200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
code_placette;code_referentiel;longc;latc;xlam;ylam;x93;y93;code_ifn;qd;code_propriete;code_peuplement;code_ess_dom;nomforet;nature_placette;strategie;codeinsee;lib_codeinsee;releve_gps;observation;indrep;placette;campagne;dsf;lib_dsf;etat;date_obs;annee;actif;indautrep;codeco1;lib_codeco1;arbre;ESSENCEDSF___ARBRE;lib_ESSENCEDSF___ARBRE;MORBRA2___ARBRE;lib_MORBRA2___ARBRE;PERRAM2___ARBRE;lib_PERRAM2___ARBRE;DEPAB___ARBRE;lib_DEPAB___ARBRE;plac;G___PLAC;DMAXA___PLAC;REMARQUES___PLAC;RECOUV_SUP___PLAC;lib_RECOUV_SUP___PLAC;RECOUV_INF___PLAC;lib_RECOUV_INF___PLAC;EC5_UUID___PLAC;PEUP_RUIN___PLAC;lib_PEUP_RUIN___PLAC;PREC_LOC
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,22466;49,0443;591818;2449590;643316;6882990;;;;;;;P;;;;;67905;933100;39954;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933060;78C03;LE MESLE Virginie;13;;;0;Absence ou trace;2;Modérée;C;C;1;39;11;Taillis de châtaignier adulte avec diamètre moyen ayant atteint le diamètre objectif.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a36ac80b-0442-4149-bdbf-787e20d23a19;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,22466;49,0443;591818;2449590;643316;6882990;;;;;;;P;;;;;67905;933108;39954;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933060;78C03;LE MESLE Virginie;14;;;0;Absence ou trace;3;Forte;D;D;1;39;11;Taillis de châtaignier adulte avec diamètre moyen ayant atteint le diamètre objectif.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a36ac80b-0442-4149-bdbf-787e20d23a19;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,22466;49,0443;591818;2449590;643316;6882990;;;;;;;P;;;;;67905;933116;39954;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933060;78C03;LE MESLE Virginie;15;;;5;Totale;0;Absence ou trace;F;F;1;39;11;Taillis de châtaignier adulte avec diamètre moyen ayant atteint le diamètre objectif.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a36ac80b-0442-4149-bdbf-787e20d23a19;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,22466;49,0443;591818;2449590;643316;6882990;;;;;;;P;;;;;67905;933124;39954;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933060;78C03;LE MESLE Virginie;16;;;0;Absence ou trace;3;Forte;D;D;1;39;11;Taillis de châtaignier adulte avec diamètre moyen ayant atteint le diamètre objectif.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a36ac80b-0442-4149-bdbf-787e20d23a19;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,22466;49,0443;591818;2449590;643316;6882990;;;;;;;P;;;;;67905;933132;39954;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933060;78C03;LE MESLE Virginie;17;;;0;Absence ou trace;2;Modérée;C;C;1;39;11;Taillis de châtaignier adulte avec diamètre moyen ayant atteint le diamètre objectif.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a36ac80b-0442-4149-bdbf-787e20d23a19;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,22466;49,0443;591818;2449590;643316;6882990;;;;;;;P;;;;;67905;933140;39954;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933060;78C03;LE MESLE Virginie;18;;;0;Absence ou trace;4;Très forte;E;E;1;39;11;Taillis de châtaignier adulte avec diamètre moyen ayant atteint le diamètre objectif.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a36ac80b-0442-4149-bdbf-787e20d23a19;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,22466;49,0443;591818;2449590;643316;6882990;;;;;;;P;;;;;67905;933148;39954;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933060;78C03;LE MESLE Virginie;19;;;1;Faible;3;Forte;D;D;1;39;11;Taillis de châtaignier adulte avec diamètre moyen ayant atteint le diamètre objectif.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a36ac80b-0442-4149-bdbf-787e20d23a19;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,22466;49,0443;591818;2449590;643316;6882990;;;;;;;P;;;;;67905;933164;39954;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933060;78C03;LE MESLE Virginie;20;;;4;Très forte;4;Très forte;F;F;1;39;11;Taillis de châtaignier adulte avec diamètre moyen ayant atteint le diamètre objectif.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a36ac80b-0442-4149-bdbf-787e20d23a19;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 30;WGS84_DEC;2,24534;49,0491;593332;2450120;644833;6883510;;;;;;;P;;;;;67906;933069;39955;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933061;78C03;LE MESLE Virginie;1;;;0;Absence ou trace;3;Forte;D;D;1;33;11;Peuplement refermé au niveau du couvert et forte surface terrière limitant la bonne visibilité globale des houppiers.  Taillis de châtaigniers adultes.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a7b812eb-bada-4d7b-809f-60345edfd297;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 30;WGS84_DEC;2,24534;49,0491;593332;2450120;644833;6883510;;;;;;;P;;;;;67906;933157;39955;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933061;78C03;LE MESLE Virginie;2;;;0;Absence ou trace;1;Faible;B;B;1;33;11;Peuplement refermé au niveau du couvert et forte surface terrière limitant la bonne visibilité globale des houppiers.  Taillis de châtaigniers adultes.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a7b812eb-bada-4d7b-809f-60345edfd297;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 30;WGS84_DEC;2,24534;49,0491;593332;2450120;644833;6883510;;;;;;;P;;;;;67906;933173;39955;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933061;78C03;LE MESLE Virginie;3;;;0;Absence ou trace;1;Faible;B;B;1;33;11;Peuplement refermé au niveau du couvert et forte surface terrière limitant la bonne visibilité globale des houppiers.  Taillis de châtaigniers adultes.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a7b812eb-bada-4d7b-809f-60345edfd297;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 30;WGS84_DEC;2,24534;49,0491;593332;2450120;644833;6883510;;;;;;;P;;;;;67906;933181;39955;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933061;78C03;LE MESLE Virginie;4;;;0;Absence ou trace;2;Modérée;C;C;1;33;11;Peuplement refermé au niveau du couvert et forte surface terrière limitant la bonne visibilité globale des houppiers.  Taillis de châtaigniers adultes.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a7b812eb-bada-4d7b-809f-60345edfd297;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 30;WGS84_DEC;2,24534;49,0491;593332;2450120;644833;6883510;;;;;;;P;;;;;67906;933189;39955;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933061;78C03;LE MESLE Virginie;5;;;0;Absence ou trace;2;Modérée;C;C;1;33;11;Peuplement refermé au niveau du couvert et forte surface terrière limitant la bonne visibilité globale des houppiers.  Taillis de châtaigniers adultes.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a7b812eb-bada-4d7b-809f-60345edfd297;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 30;WGS84_DEC;2,24534;49,0491;593332;2450120;644833;6883510;;;;;;;P;;;;;67906;933197;39955;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933061;78C03;LE MESLE Virginie;6;;;0;Absence ou trace;2;Modérée;C;C;1;33;11;Peuplement refermé au niveau du couvert et forte surface terrière limitant la bonne visibilité globale des houppiers.  Taillis de châtaigniers adultes.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a7b812eb-bada-4d7b-809f-60345edfd297;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 30;WGS84_DEC;2,24534;49,0491;593332;2450120;644833;6883510;;;;;;;P;;;;;67906;933205;39955;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933061;78C03;LE MESLE Virginie;7;;;0;Absence ou trace;3;Forte;D;D;1;33;11;Peuplement refermé au niveau du couvert et forte surface terrière limitant la bonne visibilité globale des houppiers.  Taillis de châtaigniers adultes.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a7b812eb-bada-4d7b-809f-60345edfd297;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 30;WGS84_DEC;2,24534;49,0491;593332;2450120;644833;6883510;;;;;;;P;;;;;67906;933213;39955;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933061;78C03;LE MESLE Virginie;8;;;0;Absence ou trace;2;Modérée;C;C;1;33;11;Peuplement refermé au niveau du couvert et forte surface terrière limitant la bonne visibilité globale des houppiers.  Taillis de châtaigniers adultes.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a7b812eb-bada-4d7b-809f-60345edfd297;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 30;WGS84_DEC;2,24534;49,0491;593332;2450120;644833;6883510;;;;;;;P;;;;;67906;933221;39955;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933061;78C03;LE MESLE Virginie;9;;;0;Absence ou trace;1;Faible;B;B;1;33;11;Peuplement refermé au niveau du couvert et forte surface terrière limitant la bonne visibilité globale des houppiers.  Taillis de châtaigniers adultes.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a7b812eb-bada-4d7b-809f-60345edfd297;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 30;WGS84_DEC;2,24534;49,0491;593332;2450120;644833;6883510;;;;;;;P;;;;;67906;933077;39955;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933061;78C03;LE MESLE Virginie;10;;;0;Absence ou trace;1;Faible;B;B;1;33;11;Peuplement refermé au niveau du couvert et forte surface terrière limitant la bonne visibilité globale des houppiers.  Taillis de châtaigniers adultes.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a7b812eb-bada-4d7b-809f-60345edfd297;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 30;WGS84_DEC;2,24534;49,0491;593332;2450120;644833;6883510;;;;;;;P;;;;;67906;933085;39955;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933061;78C03;LE MESLE Virginie;11;;;0;Absence ou trace;2;Modérée;C;C;1;33;11;Peuplement refermé au niveau du couvert et forte surface terrière limitant la bonne visibilité globale des houppiers.  Taillis de châtaigniers adultes.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a7b812eb-bada-4d7b-809f-60345edfd297;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 30;WGS84_DEC;2,24534;49,0491;593332;2450120;644833;6883510;;;;;;;P;;;;;67906;933093;39955;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933061;78C03;LE MESLE Virginie;12;;;0;Absence ou trace;1;Faible;B;B;1;33;11;Peuplement refermé au niveau du couvert et forte surface terrière limitant la bonne visibilité globale des houppiers.  Taillis de châtaigniers adultes.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a7b812eb-bada-4d7b-809f-60345edfd297;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 30;WGS84_DEC;2,24534;49,0491;593332;2450120;644833;6883510;;;;;;;P;;;;;67906;933101;39955;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933061;78C03;LE MESLE Virginie;13;;;0;Absence ou trace;1;Faible;B;B;1;33;11;Peuplement refermé au niveau du couvert et forte surface terrière limitant la bonne visibilité globale des houppiers.  Taillis de châtaigniers adultes.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a7b812eb-bada-4d7b-809f-60345edfd297;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 30;WGS84_DEC;2,24534;49,0491;593332;2450120;644833;6883510;;;;;;;P;;;;;67906;933109;39955;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933061;78C03;LE MESLE Virginie;14;;;0;Absence ou trace;2;Modérée;C;C;1;33;11;Peuplement refermé au niveau du couvert et forte surface terrière limitant la bonne visibilité globale des houppiers.  Taillis de châtaigniers adultes.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a7b812eb-bada-4d7b-809f-60345edfd297;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 30;WGS84_DEC;2,24534;49,0491;593332;2450120;644833;6883510;;;;;;;P;;;;;67906;933117;39955;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933061;78C03;LE MESLE Virginie;15;;;0;Absence ou trace;2;Modérée;C;C;1;33;11;Peuplement refermé au niveau du couvert et forte surface terrière limitant la bonne visibilité globale des houppiers.  Taillis de châtaigniers adultes.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a7b812eb-bada-4d7b-809f-60345edfd297;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 30;WGS84_DEC;2,24534;49,0491;593332;2450120;644833;6883510;;;;;;;P;;;;;67906;933125;39955;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933061;78C03;LE MESLE Virginie;16;;;0;Absence ou trace;3;Forte;D;D;1;33;11;Peuplement refermé au niveau du couvert et forte surface terrière limitant la bonne visibilité globale des houppiers.  Taillis de châtaigniers adultes.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a7b812eb-bada-4d7b-809f-60345edfd297;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 30;WGS84_DEC;2,24534;49,0491;593332;2450120;644833;6883510;;;;;;;P;;;;;67906;933133;39955;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933061;78C03;LE MESLE Virginie;17;;;0;Absence ou trace;2;Modérée;C;C;1;33;11;Peuplement refermé au niveau du couvert et forte surface terrière limitant la bonne visibilité globale des houppiers.  Taillis de châtaigniers adultes.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a7b812eb-bada-4d7b-809f-60345edfd297;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 30;WGS84_DEC;2,24534;49,0491;593332;2450120;644833;6883510;;;;;;;P;;;;;67906;933141;39955;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933061;78C03;LE MESLE Virginie;18;;;0;Absence ou trace;1;Faible;B;B;1;33;11;Peuplement refermé au niveau du couvert et forte surface terrière limitant la bonne visibilité globale des houppiers.  Taillis de châtaigniers adultes.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a7b812eb-bada-4d7b-809f-60345edfd297;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 30;WGS84_DEC;2,24534;49,0491;593332;2450120;644833;6883510;;;;;;;P;;;;;67906;933149;39955;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933061;78C03;LE MESLE Virginie;19;;;0;Absence ou trace;2;Modérée;C;C;1;33;11;Peuplement refermé au niveau du couvert et forte surface terrière limitant la bonne visibilité globale des houppiers.  Taillis de châtaigniers adultes.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a7b812eb-bada-4d7b-809f-60345edfd297;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 30;WGS84_DEC;2,24534;49,0491;593332;2450120;644833;6883510;;;;;;;P;;;;;67906;933165;39955;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933061;78C03;LE MESLE Virginie;20;;;1;Faible;3;Forte;D;D;1;33;11;Peuplement refermé au niveau du couvert et forte surface terrière limitant la bonne visibilité globale des houppiers.  Taillis de châtaigniers adultes.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;a7b812eb-bada-4d7b-809f-60345edfd297;NON;NON;6
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,24634;49,0495;593405;2450160;644907;6883550;;;;;;;P;;;;;67907;933070;39956;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933062;78C03;LE MESLE Virginie;1;;;0;Absence ou trace;1;Faible;B;B;1;30;13;Peuplement refermé au niveau du couvert et forte surface terrière limitant la visibilité globale des houppiers.  Futaie sur souche de châtaigniers adulte et au diamètre objectif atteint.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ab792b0f-1224-49af-8a06-1546e25c0c78;NON;NON;5
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,24634;49,0495;593405;2450160;644907;6883550;;;;;;;P;;;;;67907;933158;39956;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933062;78C03;LE MESLE Virginie;2;;;0;Absence ou trace;1;Faible;B;B;1;30;13;Peuplement refermé au niveau du couvert et forte surface terrière limitant la visibilité globale des houppiers.  Futaie sur souche de châtaigniers adulte et au diamètre objectif atteint.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ab792b0f-1224-49af-8a06-1546e25c0c78;NON;NON;5
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,24634;49,0495;593405;2450160;644907;6883550;;;;;;;P;;;;;67907;933174;39956;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933062;78C03;LE MESLE Virginie;3;;;0;Absence ou trace;1;Faible;B;B;1;30;13;Peuplement refermé au niveau du couvert et forte surface terrière limitant la visibilité globale des houppiers.  Futaie sur souche de châtaigniers adulte et au diamètre objectif atteint.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ab792b0f-1224-49af-8a06-1546e25c0c78;NON;NON;5
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,24634;49,0495;593405;2450160;644907;6883550;;;;;;;P;;;;;67907;933182;39956;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933062;78C03;LE MESLE Virginie;4;;;1;Faible;3;Forte;D;D;1;30;13;Peuplement refermé au niveau du couvert et forte surface terrière limitant la visibilité globale des houppiers.  Futaie sur souche de châtaigniers adulte et au diamètre objectif atteint.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ab792b0f-1224-49af-8a06-1546e25c0c78;NON;NON;5
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,24634;49,0495;593405;2450160;644907;6883550;;;;;;;P;;;;;67907;933190;39956;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933062;78C03;LE MESLE Virginie;5;;;1;Faible;3;Forte;D;D;1;30;13;Peuplement refermé au niveau du couvert et forte surface terrière limitant la visibilité globale des houppiers.  Futaie sur souche de châtaigniers adulte et au diamètre objectif atteint.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ab792b0f-1224-49af-8a06-1546e25c0c78;NON;NON;5
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,24634;49,0495;593405;2450160;644907;6883550;;;;;;;P;;;;;67907;933198;39956;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933062;78C03;LE MESLE Virginie;6;;;0;Absence ou trace;2;Modérée;C;C;1;30;13;Peuplement refermé au niveau du couvert et forte surface terrière limitant la visibilité globale des houppiers.  Futaie sur souche de châtaigniers adulte et au diamètre objectif atteint.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ab792b0f-1224-49af-8a06-1546e25c0c78;NON;NON;5
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,24634;49,0495;593405;2450160;644907;6883550;;;;;;;P;;;;;67907;933206;39956;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933062;78C03;LE MESLE Virginie;7;;;1;Faible;3;Forte;D;D;1;30;13;Peuplement refermé au niveau du couvert et forte surface terrière limitant la visibilité globale des houppiers.  Futaie sur souche de châtaigniers adulte et au diamètre objectif atteint.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ab792b0f-1224-49af-8a06-1546e25c0c78;NON;NON;5
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,24634;49,0495;593405;2450160;644907;6883550;;;;;;;P;;;;;67907;933214;39956;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933062;78C03;LE MESLE Virginie;8;;;0;Absence ou trace;2;Modérée;C;C;1;30;13;Peuplement refermé au niveau du couvert et forte surface terrière limitant la visibilité globale des houppiers.  Futaie sur souche de châtaigniers adulte et au diamètre objectif atteint.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ab792b0f-1224-49af-8a06-1546e25c0c78;NON;NON;5
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,24634;49,0495;593405;2450160;644907;6883550;;;;;;;P;;;;;67907;933222;39956;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933062;78C03;LE MESLE Virginie;9;;;1;Faible;3;Forte;D;D;1;30;13;Peuplement refermé au niveau du couvert et forte surface terrière limitant la visibilité globale des houppiers.  Futaie sur souche de châtaigniers adulte et au diamètre objectif atteint.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ab792b0f-1224-49af-8a06-1546e25c0c78;NON;NON;5
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,24634;49,0495;593405;2450160;644907;6883550;;;;;;;P;;;;;67907;933078;39956;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933062;78C03;LE MESLE Virginie;10;;;0;Absence ou trace;2;Modérée;C;C;1;30;13;Peuplement refermé au niveau du couvert et forte surface terrière limitant la visibilité globale des houppiers.  Futaie sur souche de châtaigniers adulte et au diamètre objectif atteint.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ab792b0f-1224-49af-8a06-1546e25c0c78;NON;NON;5
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,24634;49,0495;593405;2450160;644907;6883550;;;;;;;P;;;;;67907;933086;39956;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933062;78C03;LE MESLE Virginie;11;;;0;Absence ou trace;2;Modérée;C;C;1;30;13;Peuplement refermé au niveau du couvert et forte surface terrière limitant la visibilité globale des houppiers.  Futaie sur souche de châtaigniers adulte et au diamètre objectif atteint.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ab792b0f-1224-49af-8a06-1546e25c0c78;NON;NON;5
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,24634;49,0495;593405;2450160;644907;6883550;;;;;;;P;;;;;67907;933094;39956;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933062;78C03;LE MESLE Virginie;12;;;0;Absence ou trace;1;Faible;B;B;1;30;13;Peuplement refermé au niveau du couvert et forte surface terrière limitant la visibilité globale des houppiers.  Futaie sur souche de châtaigniers adulte et au diamètre objectif atteint.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ab792b0f-1224-49af-8a06-1546e25c0c78;NON;NON;5
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,24634;49,0495;593405;2450160;644907;6883550;;;;;;;P;;;;;67907;933102;39956;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933062;78C03;LE MESLE Virginie;13;;;0;Absence ou trace;1;Faible;B;B;1;30;13;Peuplement refermé au niveau du couvert et forte surface terrière limitant la visibilité globale des houppiers.  Futaie sur souche de châtaigniers adulte et au diamètre objectif atteint.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ab792b0f-1224-49af-8a06-1546e25c0c78;NON;NON;5
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,24634;49,0495;593405;2450160;644907;6883550;;;;;;;P;;;;;67907;933110;39956;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933062;78C03;LE MESLE Virginie;14;;;0;Absence ou trace;1;Faible;B;B;1;30;13;Peuplement refermé au niveau du couvert et forte surface terrière limitant la visibilité globale des houppiers.  Futaie sur souche de châtaigniers adulte et au diamètre objectif atteint.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ab792b0f-1224-49af-8a06-1546e25c0c78;NON;NON;5
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,24634;49,0495;593405;2450160;644907;6883550;;;;;;;P;;;;;67907;933118;39956;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933062;78C03;LE MESLE Virginie;15;;;0;Absence ou trace;1;Faible;B;B;1;30;13;Peuplement refermé au niveau du couvert et forte surface terrière limitant la visibilité globale des houppiers.  Futaie sur souche de châtaigniers adulte et au diamètre objectif atteint.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ab792b0f-1224-49af-8a06-1546e25c0c78;NON;NON;5
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,24634;49,0495;593405;2450160;644907;6883550;;;;;;;P;;;;;67907;933126;39956;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933062;78C03;LE MESLE Virginie;16;;;0;Absence ou trace;1;Faible;B;B;1;30;13;Peuplement refermé au niveau du couvert et forte surface terrière limitant la visibilité globale des houppiers.  Futaie sur souche de châtaigniers adulte et au diamètre objectif atteint.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ab792b0f-1224-49af-8a06-1546e25c0c78;NON;NON;5
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,24634;49,0495;593405;2450160;644907;6883550;;;;;;;P;;;;;67907;933134;39956;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933062;78C03;LE MESLE Virginie;17;;;0;Absence ou trace;1;Faible;B;B;1;30;13;Peuplement refermé au niveau du couvert et forte surface terrière limitant la visibilité globale des houppiers.  Futaie sur souche de châtaigniers adulte et au diamètre objectif atteint.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ab792b0f-1224-49af-8a06-1546e25c0c78;NON;NON;5
78C03 5- Recouvrement supérieur à 75% 40;WGS84_DEC;2,24634;49,0495;593405;2450160;644907;6883550;;;;;;;P;;;;;67907;933142;39956;1535;O;Pôle Nord-Ouest;V;28/06/2022;2022;actif;933062;78C03;LE MESLE Virginie;18;;;0;Absence ou trace;1;Faible;B;B;1;30;13;Peuplement refermé au niveau du couvert et forte surface terrière limitant la visibilité globale des houppiers.  Futaie sur souche de châtaigniers adulte et au diamètre objectif atteint.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;ab792b0f-1224-49af-8a06-1546e25c0c78;NON;NON;5
